Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,Target,Target_predicted
33, Private,369258.0, Bachelors,13.0, Never-married, Handlers-cleaners, Other-relative, White, Female,0.0,0.0,40.0, Mexico,0,0
33, Private,118786.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,1590.0,40.0, United-States,0,0
50, Private,249096.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States,1,1
43, Self-emp-inc,173326.0, HS-grad,9.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,35.0, United-States,0,0
41, State-gov,110556.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,40.0, United-States,0,1
51, State-gov,103063.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,7298.0,0.0,40.0, United-States,1,1
51, Private,194995.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
41, Federal-gov,56236.0, HS-grad,9.0, Divorced, Protective-serv, Unmarried, Black, Male,1506.0,0.0,40.0, United-States,0,0
40, Private,129298.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
50, Private,193081.0, Preschool,1.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, Haiti,0,0
40, Private,85604.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,0,1
22, Private,237386.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0,0
40, Private,132633.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Female,0.0,1741.0,40.0, United-States,0,0
40, State-gov,385357.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,72.0, United-States,1,1
51, Private,91506.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7688.0,0.0,40.0, United-States,1,1
59, Local-gov,221417.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
46, Self-emp-inc,168211.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,75.0, United-States,1,0
54, Private,145548.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
57, Private,47621.0, 9th,5.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,38.0, United-States,0,0
57,,190514.0, 9th,5.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
32, Private,104525.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2407.0,0.0,40.0, United-States,0,0
35, Private,113397.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, Japan,0,0
72, Self-emp-inc,199233.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,2377.0,35.0, United-States,1,1
59, Private,249814.0, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0,0
49, Private,121253.0, HS-grad,9.0, Divorced, Exec-managerial, Not-in-family, White, Female,0.0,1564.0,40.0, United-States,1,0
27, Private,173927.0, Some-college,10.0, Never-married, Tech-support, Own-child, Other, Female,0.0,0.0,32.0, Jamaica,0,0
26, Local-gov,214215.0, 11th,7.0, Married-civ-spouse, Other-service, Other-relative, White, Male,0.0,0.0,50.0, United-States,0,0
24, Private,210474.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
48, Local-gov,121124.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,1,1
72, Private,103990.0, Masters,14.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,12.0, United-States,0,0
37, State-gov,89083.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,35.0, United-States,0,0
53,,201062.0, HS-grad,9.0, Married-civ-spouse,, Wife, Black, Female,0.0,0.0,2.0, United-States,0,0
36, Private,263896.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0,0
66, Private,46677.0, Some-college,10.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,20.0, United-States,0,0
22, Private,150683.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,20.0, United-States,0,0
31, Private,43819.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,40.0, United-States,1,0
48, Federal-gov,33084.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
36, Private,103925.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,45.0, Germany,0,0
47, Self-emp-not-inc,97883.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,48.0, Italy,0,0
20, Private,332689.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico,0,0
41, Private,107845.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1,1
30, Private,188362.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178.0,0.0,40.0, United-States,1,1
33, Private,202450.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
24, Private,234259.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States,0,0
46, Private,165402.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Wife, White, Female,5178.0,0.0,40.0, United-States,1,1
57, Private,477867.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
25, State-gov,81993.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,46.0, United-States,0,0
20,,94746.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0, Portugal,0,0
38, Private,32989.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
31, Private,245500.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,25.0,,0,0
36, Self-emp-inc,176837.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,45.0, United-States,1,1
17, Private,153542.0, 10th,6.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0,0
36, Private,317434.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
36, Private,126675.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,35.0, United-States,0,0
39, Private,188069.0, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,15024.0,0.0,50.0, United-States,1,1
45, Private,22610.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
41, Private,145441.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
18, Private,164571.0, HS-grad,9.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
26, Private,241626.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
45, Private,224559.0, 10th,6.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,40.0, United-States,0,0
50, Local-gov,306985.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0.0,2415.0,50.0, United-States,1,1
69, Private,135891.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,7.0, United-States,1,1
41, Self-emp-inc,104813.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
46, Private,265371.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
35, Local-gov,42893.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,5721.0,0.0,40.0, United-States,0,0
51, Private,40230.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,60.0, United-States,0,0
46, Local-gov,195418.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States,1,1
29, Private,337953.0, Bachelors,13.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,36.0, United-States,0,0
38, Private,27408.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,60.0, United-States,0,0
35, Self-emp-not-inc,28996.0, Assoc-voc,11.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
49, Self-emp-not-inc,77404.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,44.0,,1,0
21, Private,161902.0, 11th,7.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
27, Private,104423.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
65, Private,173483.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States,0,0
32, State-gov,90409.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,20.0, United-States,0,0
58, Private,107897.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States,1,1
27,,135046.0, Some-college,10.0, Never-married,, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
26, Local-gov,391074.0, 10th,6.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States,0,0
31, Private,270889.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
34, Private,150154.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
46, Private,158825.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Female,14344.0,0.0,40.0, United-States,1,1
22, Private,213834.0, Assoc-voc,11.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,20.0, United-States,0,0
30, Private,351770.0, 9th,5.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,38.0, United-States,0,0
32, Private,236861.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,42.0, United-States,0,0
36, Private,176101.0, Some-college,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
34, Private,188246.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0,,0,0
19, Private,239995.0, 11th,7.0, Never-married, Sales, Other-relative, White, Male,0.0,0.0,16.0, United-States,0,0
35, State-gov,189794.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States,0,0
50, Private,156877.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, United-States,0,0
32, Private,312923.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico,0,0
65,,224357.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,2290.0,0.0,4.0, United-States,0,0
26, Private,193050.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,18.0, United-States,0,0
34, Private,334744.0, Masters,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
64,,220258.0, HS-grad,9.0, Divorced,, Not-in-family, White, Female,0.0,0.0,24.0, United-States,0,0
60, Federal-gov,49921.0, 9th,5.0, Divorced, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0,0
50, Private,334421.0, Prof-school,15.0, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0.0,1590.0,25.0, China,0,0
24, Private,95552.0, HS-grad,9.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
33, Private,184178.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Wife, Black, Female,0.0,0.0,35.0, United-States,0,0
24, Local-gov,155818.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,60.0, United-States,0,0
34, Private,229731.0, HS-grad,9.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, El-Salvador,0,0
27, Private,106562.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States,1,0
19, Private,159269.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,18.0, United-States,0,0
38, Self-emp-inc,125645.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1,0
50, Private,81253.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0.0,0.0,30.0, United-States,0,0
39, Self-emp-inc,142149.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,0.0,0.0,20.0, United-States,1,0
36, Local-gov,127424.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,50.0,,1,0
38, Self-emp-inc,184456.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, Italy,1,1
31, Private,176244.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States,0,0
64, Private,45868.0, 7th-8th,4.0, Separated, Priv-house-serv, Not-in-family, Other, Female,0.0,0.0,35.0, Mexico,0,0
48, Private,155781.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,2231.0,30.0, United-States,1,0
54, State-gov,305319.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,70.0, United-States,0,1
29, Private,140927.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
42, State-gov,355756.0, Some-college,10.0, Divorced, Tech-support, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
47, Private,207120.0, HS-grad,9.0, Separated, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,44.0, United-States,0,0
24, Private,194891.0, Assoc-voc,11.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
34, Private,247328.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
23, Private,193537.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,20.0, United-States,0,0
61, Private,200427.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
50, Private,268913.0, Masters,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, Iran,0,1
55, Private,329797.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
25, Private,120268.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Male,0.0,1741.0,40.0, United-States,0,0
33, Private,260560.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
42, Private,54102.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
57, Private,337001.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,1,1
20, Private,163687.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
19, Private,89211.0, HS-grad,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
26, Private,158397.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
59, Private,142326.0, Assoc-voc,11.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
41, Self-emp-inc,124330.0, Some-college,10.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,30.0, United-States,0,0
59, Local-gov,53612.0, Masters,14.0, Separated, Prof-specialty, Own-child, Black, Female,0.0,0.0,35.0, United-States,0,0
50, Federal-gov,169078.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386.0,0.0,40.0, United-States,1,1
30, Private,225243.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,47.0, United-States,1,1
21, Private,186452.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States,0,0
48, Private,167159.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
48, Private,77404.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1,1
39, Private,189404.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
23, Private,209955.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,25.0, Canada,0,0
55, Private,92847.0, 7th-8th,4.0, Widowed, Priv-house-serv, Unmarried, White, Female,0.0,0.0,30.0, United-States,0,0
59, Private,147098.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
39, Private,166193.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
44, Private,56651.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
41, Private,112656.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
49, Local-gov,229337.0, HS-grad,9.0, Separated, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
26, Private,295055.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Black, Male,0.0,0.0,40.0, United-States,0,0
31, Private,238816.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
29, Private,264166.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,60.0, Mexico,0,0
73,,73402.0, Some-college,10.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,10.0, United-States,0,0
39, Self-emp-not-inc,246900.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,0,1
38, Private,117802.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,60.0, United-States,1,1
19, Local-gov,259169.0, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,30.0, United-States,0,0
52, Private,242517.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,7688.0,0.0,40.0, United-States,1,1
59, Federal-gov,134153.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7298.0,0.0,38.0, United-States,1,1
23, Private,177287.0, Some-college,10.0, Never-married, Exec-managerial, Other-relative, White, Female,0.0,0.0,40.0, United-States,0,0
44, Private,201495.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,50.0, United-States,1,1
